id,date,title,category,url,n_images,image1,body
wp-afnc-a6328169,2026-04-09,อาจเก็บกระเป๋ารอเก้อ ถ้าเผลอจองตั๋วเที่ยวสงกรานต์กับมิจ,other,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%ad%e0%b8%b2%e0%b8%88%e0%b9%80%e0%b8%81%e0%b9%87%e0%b8%9a%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%9b%e0%b9%8b%e0%b8%b2%e0%b8%a3%e0%b8%ad%e0%b9%80%e0%b8%81%e0%b9%89%e0%b8%ad-%e0%b8%96%e0%b9%89%e0%b8%b2%e0%b9%80%e0%b8%9c%e0%b8%a5%e0%b8%ad%e0%b8%88%e0%b8%ad%e0%b8%87%e0%b8%95%e0%b8%b1%e0%b9%8b%e0%b8%a7%e0%b9%80%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%a7%e0%b8%aa%e0%b8%87%e0%b8%81%e0%b8%a3%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b9%8c%e0%b8%81%e0%b8%b1%e0%b8%9a%e0%b8%a1%e0%b8%b4%e0%b8%88/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web-16.webp,เทศกาลสงกรานต์ เป็นช่วงที่ผู้คนจำนวนมากออกไปเล่นน้ำ และท่องเที่ยวตามสถานที่จัดงานต่าง ๆ มากกว่าการเล่นน้ำในพื้นที่เดิม ๆ ทั้งในต่างจังหวัดและจุดจัดกิจกรรมยอดนิยม ทำให้บรรยากาศคึกคักเป็นพิเศษในช่วงวันหยุดยาว มิจฉาชีพจึงอาศัยโอกาสนี้แอบอ้าง ว่าสามารถจองตั๋วที่เต็มแล้วได้ แต่สุดท้ายก็หายตัวไม่ได้ตั๋วจร
wp-afnc-eb57734e,2026-04-08,กรมการจัดหางาน เปิดรับตัวแทนรับงานพับถุงกระดาษทำที่บ้าน ผ่านเพจ ไทยรักไทย,impersonation_authority,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%88%e0%b8%b1%e0%b8%94%e0%b8%ab%e0%b8%b2%e0%b8%87%e0%b8%b2%e0%b8%99-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%95%e0%b8%b1%e0%b8%a7%e0%b9%81%e0%b8%97%e0%b8%99%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%9e%e0%b8%b1%e0%b8%9a%e0%b8%96%e0%b8%b8%e0%b8%87%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%94%e0%b8%b2%e0%b8%a9%e0%b8%97%e0%b8%b3%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%9a%e0%b9%89%e0%b8%b2%e0%b8%99-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%81%e0%b9%84%e0%b8%97%e0%b8%a2/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web2-42.webp,จากกรณีการเผยแพร่ข้อมูลรับสมัครงานพับถุงกระดาษทำที่บ้าน ทางกรมการจัดหางานได้ตรวจสอบและชี้แจงว่า เพจเฟซบุ๊กดังกล่าวเป็นการแอบอ้างโดยไม่ได้รับอนุญาต และไม่ใช่เพจทางการของหน่วยงานแต่อย่างใด ขอประชาชนอย่าหลงเชื่อ การเชิญชวนต่าง ๆ จากเพจปลอม เพราะอาจถูกนำข้อมูลส่วนตัวไปใช้ในทางมิชอบหรือหลอกลวงให้เสียทรัพ
wp-afnc-59a1a73c,2026-04-08,มีแต่เสี่ยงกับเสี่ยง หากซื้ออุปกรณ์เพื่อสุขภาพโดยไม่เช็ก!,,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%a1%e0%b8%b5%e0%b9%81%e0%b8%95%e0%b9%88%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%87%e0%b8%81%e0%b8%b1%e0%b8%9a%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%87-%e0%b8%ab%e0%b8%b2%e0%b8%81%e0%b8%8b%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%ad%e0%b8%b8%e0%b8%9b%e0%b8%81%e0%b8%a3%e0%b8%93%e0%b9%8c%e0%b9%80%e0%b8%9e%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%aa%e0%b8%b8%e0%b8%82%e0%b8%a0%e0%b8%b2%e0%b8%9e%e0%b9%82%e0%b8%94%e0%b8%a2%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b9%80%e0%b8%8a%e0%b9%87%e0%b8%81/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web-13.webp,ผลิตภัณฑ์เครื่องนวดบำบัดบางชนิดที่คุณเห็น มักมีการโฆษณาชวนเชื่อว่า สามารถดูแลรักษาสุขภาพ โดยใช้หลักการส่งคลื่นแม่เหล็กไฟฟ้าช่วยรักษาอาการบาดเจ็บ อักเสบ และปวดเมื่อยได้อย่างมีประสิทธิภาพ ซึ่งเป็นการกล่าวอ้างที่เกินจริง และมักมุ่งเป้าไปที่ผู้สูงอายุให้คล้อยตาม โดยไม่มีหลักฐานทางการแพทย์รองรับอย่างชัดเ
wp-afnc-48c60d26,2026-04-07,กรมการขนส่งทางบก เปิดทำใบขับขี่ออนไลน์ ผ่านเพจ Department of Land Transport 444,impersonation_authority,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%82%e0%b8%99%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b8%97%e0%b8%b2%e0%b8%87%e0%b8%9a%e0%b8%81-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%97%e0%b8%b3%e0%b9%83%e0%b8%9a%e0%b8%82%e0%b8%b1%e0%b8%9a%e0%b8%82%e0%b8%b5%e0%b9%88%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-department-of-land-transport-444/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web2-36.webp,กรมการขนส่งทางบก ยืนยันว่า เป็นข่าวลวง โดยการทำหรือขอต่อใบอนุญาตขับรถทุกกรณี ผู้ขอจะต้องดำเนินการด้วยตนเองที่สำนักงานขนส่งเท่านั้น ผ่านขั้นตอนตรวจเอกสาร ทดสอบสมรรถภาพ อบรม และสอบตามมาตรฐานที่กำหนด ไม่มีการทำใบขับขี่สำเร็จรูปผ่านช่องทางออนไลน์ ทั้งนี้ ขอให้ประชาชนระมัดระวังไม่โอนเงิน หรือให้ข้อมูลสำค
wp-afnc-2c7175e3,2026-04-07,ผู้บริโภคต้องรู้ทัน มิจฯ หลอกขายคอร์สสุขภาพครบวงจร,financial_fraud,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b9%82%e0%b8%a0%e0%b8%84%e0%b8%95%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b8%a3%e0%b8%b9%e0%b9%89%e0%b8%97%e0%b8%b1%e0%b8%99-%e0%b8%a1%e0%b8%b4%e0%b8%88%e0%b8%af-%e0%b8%ab%e0%b8%a5%e0%b8%ad%e0%b8%81%e0%b8%82%e0%b8%b2%e0%b8%a2%e0%b8%84%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%aa%e0%b8%aa%e0%b8%b8%e0%b8%82%e0%b8%a0%e0%b8%b2%e0%b8%9e%e0%b8%84%e0%b8%a3%e0%b8%9a%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web-12-scaled.webp,ในยุคที่ใคร ๆ ก็อยากดูแลสุขภาพให้ดีขึ้น กลับกลายเป็นช่องทางให้มิจฉาชีพนำมาใช้หลอกลวง ไม่ว่าจะเป็นคอร์สลดน้ำหนัก ดีท็อกซ์ หรือแม้แต่คอร์สรักษาโรค ที่มักโฆษณาว่า เห็นผลไว ผอมใน 7 วัน เพื่อจูงใจให้รีบตัดสินใจและโอนเงินจองคอร์สก่อนจะเต็ม นอกจากนี้ มีหลายเพจได้ทำการแอบอ้างเป็นแพทย์ นักโภชนาการ หรือโค้ชสุ
wp-afnc-75e70ecf,2026-04-06,บริษัทจัดหางาน เอ็มพาวเวอร์สกิล โซลูชั่นส์ เปิดเพจผ่านตัวแทนรับสมัครแรงงานไปทำงานออสเตรเลีย,impersonation_authority,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%a9%e0%b8%b1%e0%b8%97%e0%b8%88%e0%b8%b1%e0%b8%94%e0%b8%ab%e0%b8%b2%e0%b8%87%e0%b8%b2%e0%b8%99-%e0%b9%80%e0%b8%ad%e0%b9%87%e0%b8%a1%e0%b8%9e%e0%b8%b2%e0%b8%a7%e0%b9%80%e0%b8%a7%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%aa%e0%b8%81%e0%b8%b4%e0%b8%a5-%e0%b9%82%e0%b8%8b%e0%b8%a5%e0%b8%b9%e0%b8%8a%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b8%aa%e0%b9%8c-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9e%e0%b8%88%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b1%e0%b8%a7%e0%b9%81%e0%b8%97%e0%b8%99%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%aa%e0%b8%a1%e0%b8%b1%e0%b8%84%e0%b8%a3%e0%b9%81%e0%b8%a3%e0%b8%87%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%84%e0%b8%9b%e0%b8%97%e0%b8%b3%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%ad%e0%b8%ad%e0%b8%aa%e0%b9%80%e0%b8%95%e0%b8%a3%e0%b9%80%e0%b8%a5%e0%b8%b5%e0%b8%a2/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web2-30.webp,อย่าหลงเชื่อ เนื่องจากมิจฉาชีพเปิดเพจเฟซบุ๊ก ชื่อ Empower Recruitment Company โดยแอบอ้างชื่อของบริษัทจัดหางาน เอ็มพาวเวอร์สกิล โซลูชั่นส์ ที่จดทะเบียนถูกต้องตามกฎหมายไปสร้างเป็นเพจปลอม ซึ่งทางบริษัทตัวจริงได้เข้าแจ้งความดำเนินคดีแล้ว จึงขอเตือนประชาชนอย่าหลงเชื่อโดยเด็ดขาด ทั้งนี้ การโฆษณาจัดหางานเพ
wp-afnc-51d199d0,2026-04-06,อันตราย! ซื้อยาจากเพจเถื่อน ควรเช็กให้ถี่ถ้วนเสมอ,other,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%ad%e0%b8%b1%e0%b8%99%e0%b8%95%e0%b8%a3%e0%b8%b2%e0%b8%a2-%e0%b8%8b%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%a2%e0%b8%b2%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b9%80%e0%b8%9e%e0%b8%88%e0%b9%80%e0%b8%96%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%99-%e0%b8%84%e0%b8%a7%e0%b8%a3%e0%b9%80%e0%b8%8a%e0%b9%87%e0%b8%81%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%96%e0%b8%b5%e0%b9%88%e0%b8%96%e0%b9%89%e0%b8%a7%e0%b8%99%e0%b9%80%e0%b8%aa%e0%b8%a1%e0%b8%ad/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web-10.webp,ก่อนกดสั่งซื้อยาออนไลน์ ต้องเช็กให้ดี เพราะทุกวันนี้มิจฉาชีพสร้างเพจปลอมได้ง่าย แถมดูน่าเชื่อถือจนแยกไม่ออก ซึ่งบางร้านค้าไม่มีรีวิวใด ๆ ให้อ่าน หรือให้ไตร่ตรองข้อมูล ควรตรวจสอบให้ละเอียด หากเจอแบบนี้กดบล็อกเพจนั้นได้เลย – มิจฯ สร้างเพจเฟซบุ๊กปลอม และไม่มีรีวิวใด ๆ – เพจร้านยาไม่มีเลขใบอนุญาตจาก สำน
wp-afnc-251029c5,2026-04-05,กรมพัฒนาฝีมือแรงงาน เปิดรับสมัครพนักงานแพ็กของ ทำงานได้ที่บ้าน ผ่านเพจ งานดีในไทย,impersonation_authority,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%9e%e0%b8%b1%e0%b8%92%e0%b8%99%e0%b8%b2%e0%b8%9d%e0%b8%b5%e0%b8%a1%e0%b8%b7%e0%b8%ad%e0%b9%81%e0%b8%a3%e0%b8%87%e0%b8%87%e0%b8%b2%e0%b8%99-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%aa%e0%b8%a1%e0%b8%b1%e0%b8%84%e0%b8%a3%e0%b8%9e%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%81%e0%b8%9e%e0%b9%87%e0%b8%81%e0%b8%82%e0%b8%ad%e0%b8%87-%e0%b8%97%e0%b8%b3%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%9a%e0%b9%89%e0%b8%b2%e0%b8%99-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%94%e0%b8%b5%e0%b9%83%e0%b8%99%e0%b9%84%e0%b8%97%e0%b8%a2/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web2-28.webp,จากกรณีข้างต้น พบเพจเฟซบุ๊กดังกล่าวแอบอ้างใช้โลโก้ของหน่วยงานราชการ เพื่อสร้างความน่าเชื่อถือในการโพสต์รับสมัครคนแพ็กสินค้าทำงานที่บ้าน ทำให้ประชาชนเกิดความสับสนและอาจตกเป็นเหยื่อมิจฉาชีพได้ ซึ่ง กรมฯ ไม่มีนโยบายรับคนทำงานแพ็กสินค้าที่บ้านแต่อย่างใด อย่างไรก็ตาม กรมพัฒนาฝีมือแรงงาน ยืนยันแล้วว่า เพจ
wp-afnc-a964dfe9,2026-04-05,บริการเช่ารถล่วงหน้า ระวังโดนหลอกเอาข้อมูลส่วนตัว,other,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%8a%e0%b9%88%e0%b8%b2%e0%b8%a3%e0%b8%96%e0%b8%a5%e0%b9%88%e0%b8%a7%e0%b8%87%e0%b8%ab%e0%b8%99%e0%b9%89%e0%b8%b2-%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%99%e0%b8%ab%e0%b8%a5%e0%b8%ad%e0%b8%81%e0%b9%80%e0%b8%ad%e0%b8%b2%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%b9%e0%b8%a5%e0%b8%aa%e0%b9%88%e0%b8%a7%e0%b8%99%e0%b8%95%e0%b8%b1%e0%b8%a7/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web-8.webp,มิจฉาชีพมักสร้างเพจปลอม โฆษณาให้เช่ารถในราคาถูกกว่าปกติ อ้างว่ามีรถให้เลือกหลายรุ่นและสามารถจองล่วงหน้าได้ โดยหลอกให้ผู้สนใจส่งสำเนาบัตรประชาชน ใบขับขี่ หรือข้อมูลส่วนตัวต่าง ๆ เพื่อใช้ยืนยันตัวตนก่อนทำสัญญาเช่า แต่เมื่อส่งข้อมูลไปแล้วกลับไม่ได้รถตามที่ตกลงไว้ และข้อมูลส่วนตัวอาจถูกนำไปใช้เปิดบัญชีห
wp-afnc-04f0bf0e,2026-04-04,กรมพัฒนาฝีมือแรงงาน เปิดเพจบ้านงานไทย รับสมัครพนักงานประกอบถุงกระดาษ,impersonation_authority,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%9e%e0%b8%b1%e0%b8%92%e0%b8%99%e0%b8%b2%e0%b8%9d%e0%b8%b5%e0%b8%a1%e0%b8%b7%e0%b8%ad%e0%b9%81%e0%b8%a3%e0%b8%87%e0%b8%87%e0%b8%b2%e0%b8%99-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9e%e0%b8%88%e0%b8%9a%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%aa%e0%b8%a1%e0%b8%b1%e0%b8%84%e0%b8%a3%e0%b8%9e%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%81%e0%b8%ad%e0%b8%9a%e0%b8%96%e0%b8%b8%e0%b8%87%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%94%e0%b8%b2%e0%b8%a9/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web2-19.webp,เจอเพจแบบนี้ให้ระวัง! กรมพัฒนาฝีมือแรงงาน ได้ออกมาเตือนแล้วว่า ข้อมูลดังกล่าวไม่เป็นความจริง เพจเฟซบุ๊กตามภาพข่าวนี้โพสต์รับสมัครงานประกอบถุงกระดาษที่บ้าน โดยแอบอ้างนำเอาโลโก้ของหน่วยงานรัฐมาประกอบการชักชวนเพื่อให้ดูน่าเชื่อถือ ซึ่งแท้จริงแล้ว กรมพัฒนาฝีมือแรงงาน ไม่มีนโยบายการจ้างงานในลักษณะนี้แต่อ
wp-afnc-d029f3be,2026-04-04,ติดต่อเจ้าหน้าที่ฝ่ายบริการด้านการลงทุน ของฮั่วเซ่งเฮงได้ที่ ID Line : hshsocial.gold2 ปลอดภัย ผ่านการรับรองจาก ก.ล.ต. แล้ว,investment_scam,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b9%88%e0%b8%ad%e0%b9%80%e0%b8%88%e0%b9%89%e0%b8%b2%e0%b8%ab%e0%b8%99%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%9d%e0%b9%88%e0%b8%b2%e0%b8%a2%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%94%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b8%e0%b8%99-%e0%b8%82%e0%b8%ad%e0%b8%87%e0%b8%ae%e0%b8%b1%e0%b9%88%e0%b8%a7%e0%b9%80%e0%b8%8b%e0%b9%88%e0%b8%87%e0%b9%80%e0%b8%ae%e0%b8%87%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%97%e0%b8%b5%e0%b9%88-id-line-hshsocial-gold2-%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%94%e0%b8%a0%e0%b8%b1%e0%b8%a2-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%a3%e0%b8%ad%e0%b8%87%e0%b8%88%e0%b8%b2%e0%b8%81-%e0%b8%81-%e0%b8%a5-%e0%b8%95-%e0%b9%81%e0%b8%a5%e0%b9%89%e0%b8%a7/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web2-18.webp,เรื่องนี้ เป็นการแอบอ้างใช้ชื่อและตราสัญลักษณ์ของ สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์ โดยไม่ได้รับอนุญาต เพื่อสร้างความน่าเชื่อถือในการชักชวนให้ลงทุนผ่านไลน์ ซึ่งอาจทำให้ประชาชนเข้าใจผิดและเกิดความเสียหายทางการเงินหากหลงเชื่อ เตือนนักลงทุน! ไลน์ดังกล่าวไม่ได้รับการรับรองจาก สำนักงาน ก
wp-afnc-daf22c0e,2026-04-04,ระวังโฆษณาจัดทริป กิจกรรมช่วงไฮซีซั่น,financial_fraud,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b9%82%e0%b8%86%e0%b8%a9%e0%b8%93%e0%b8%b2%e0%b8%88%e0%b8%b1%e0%b8%94%e0%b8%97%e0%b8%a3%e0%b8%b4%e0%b8%9b-%e0%b8%81%e0%b8%b4%e0%b8%88%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%8a%e0%b9%88%e0%b8%a7%e0%b8%87%e0%b9%84%e0%b8%ae%e0%b8%8b%e0%b8%b5%e0%b8%8b%e0%b8%b1%e0%b9%88%e0%b8%99/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/04/Web-5.webp,ช่วงไฮซีซั่น มิจฉาชีพมักสร้างเพจหรือโฆษณาชวนเที่ยว จัดแพ็กเกจทริปทำกิจกรรมต่าง ๆ เช่น ดำน้ำ ล่องเรือ ปีนเขา หรือเที่ยวทะเล ในราคาถูกกว่าปกติ พร้อมโปรโมชันจูงใจ เพื่อหลอกให้ผู้สนใจโอนเงินค่าจองหรือค่ามัดจำล่วงหน้า เมื่อถึงเวลาเดินทางกลับเลื่อนทริป อ้างปัญหาต่าง ๆ หรือปิดเพจหนี ทำให้ผู้เสียหายเสียเงิน
